port_name,country,hazard,downtime
Puerto De Hencan,Honduras,TC,0.11610980639178273
Corinto,Nicaragua,TC,0.41845788048563926
Porto De Leizoes,Portugal,TC,0.412665347079255
Port of Sohar,Oman,TC,0.1848311940312421
Esperance,Australia,TC,0.0939990439262363
Palua,Venezuela,TC,1.8250265851155933
La Guaira,Venezuela,TC,2.0996420477105135
Puerto Cabello,Venezuela,TC,1.4738907492726976
El Palito,Venezuela,TC,1.7868618490001125
Kochi Ko,Japan,TC,3.4465798315214022
Antisranana,Madagascar,TC,2.1392571629537738
Georgetown,Bahamas,TC,0.7705791391474095
Karaikal Port,India,TC,0.5668397041942054
Tilbury,United Kingdom,TC,0.2230569512412115
Corpus Christi,U.S.A.,TC,1.4496246718788486
London,United Kingdom,TC,0.20840690679801185
Dover Harbor,United Kingdom,TC,0.30939005804969516
Shoreham Harbour,United Kingdom,TC,0.2241269327895612
Portsmouth Harbour,United Kingdom,TC,0.3902900260525064
Southampton,United Kingdom,TC,0.09926062359954257
Fawley Marine Terminal,United Kingdom,TC,0.637635283456732
Poole Harbour,United Kingdom,TC,0.6545667799657471
Avonmouth,United Kingdom,TC,0.40946964254826146
Tianjin Xin Gang,China,TC,1.8044033477761567
Barry,United Kingdom,TC,0.4301938469668533
Garlston,United Kingdom,TC,0.6441869032439864
Heysham,United Kingdom,TC,0.4331110051437409
Santo Thomas De Castilla,Guatemala,TC,1.1398237467289785
Londonderry,United Kingdom,TC,0.40563079713581107
Belfast,United Kingdom,TC,0.17527246234140084
Bordeaux,France,TC,0.08152891139777288
Dublin,Ireland,TC,0.43024250906714967
Cairns,Australia,TC,1.2276415674087502
Belem,Brazil,TC,0.005911699572235093
Milford Haven,United Kingdom,TC,0.6776760680554832
Gravesend,United Kingdom,TC,0.21647933044039414
Villagarcia De Arosa,Spain,TC,0.4063935431102282
Tg. Sorong,Indonesia,TC,0.14031407491352846
Levuka,Fiji,TC,3.5060532333546606
Malai,Fiji,TC,2.89380699784315
Cebu,Philippines,TC,3.2307884180190602
Indonesia Morowali Industrial Park,Indonesia,TC,0.14589841150585503
Lanqiao Port,China,TC,0.647580642528591
Jimenez,Philippines,TC,2.5326260982609368
Point Fortin,Trinidad and Tobago,TC,3.5968213947865477
New Haven,U.S.A.,TC,1.109444724329887
Al Mukalla,Yemen,TC,0.22499970031965486
Portmouth,U.S.A.,TC,1.0761849203432163
Iligan,Philippines,TC,3.824952057071131
"Portland, ME",U.S.A.,TC,0.5650658857190332
Hobart,Australia,TC,0.04151791983526514
Qalhat LNG Terminal,Oman,TC,0.5324206134592412
Quanzhou,China,TC,5.394659319364415
Mackay,Australia,TC,2.4359104691784688
Western Port,Australia,TC,0.01718328938095774
Melbourne,Australia,TC,0.003034732976192255
Neiafu,Tonga,TC,2.7418094350366253
Kendari,Indonesia,TC,0.18201287960158274
Galeota Point Terminal,Trinidad and Tobago,TC,0.6147307626347107
Port Moresby,Papua New Guinea,TC,0.6855252403394826
Ambon,Indonesia,TC,0.14215387393449883
Suva Harbor,Fiji,TC,2.977872532146441
Pelabuhan Sansakan,Malaysia,TC,0.0036787055235079774
Sapangar Bay,Malaysia,TC,0.10535232806511925
Guangzhou,China,TC,2.9077682162997673
Nouadhibou,Mauritania,TC,0.11653626270257936
Noumea,New Caledonia,TC,2.800223073904539
Tarawa Atoll,Kiribati,TC,0.0022553751230640676
Kota Kinabalu,Malaysia,TC,0.13045216941477777
Lele Harbor,Micronesia,TC,0.160910132448472
Puerto Cortes,Honduras,TC,1.7934603878702033
Bitung,Indonesia,TC,0.17197097012647636
Qingdao Port,China,TC,0.5760739334645216
Muara Harbor,Brunei,TC,0.7975515780114785
Vladivostok,Russia,TC,0.8524505786901746
Buka,Papua New Guinea,TC,0.1841456428646705
Lumut,Brunei,TC,0.02473030853872796
Dos Bocas Terminal,Mexico,TC,1.5331045620384651
Mbulo,Solomon Islands,TC,1.1151342071120884
Coatzacoalcos,Mexico,TC,0.8982387897282161
Ponta Delgada,Portugal,TC,0.5575581091531561
Praia De Vitoria,Portugal,TC,0.8018319732867858
Victoria,Malaysia,TC,0.0016202959685540782
Richards Bay,South Africa,TC,0.6962347883866189
Chatnam Docks,United Kingdom,TC,0.19761152626361073
Haypoint,Australia,TC,3.4886131284137774
Port of Spain,Trinidad and Tobago,TC,2.822125089333149
Foynes,Ireland,TC,0.18693569710613203
Castries,Saint Lucia,TC,4.193203724723136
Dahej,India,TC,0.531689063225839
Vieux Fort,Saint Lucia,TC,3.613737449214121
Cork,Ireland,TC,0.4363344012035879
Da Nang,Vietnam,TC,4.021925513970857
Hon Gai,Vietnam,TC,3.4270085919436175
Jabal Az Zannah-Ruways,United Arab Emirates,TC,0.06060077485323378
Himeji,Japan,TC,3.396778128934194
Boosaaso,Somalia,TC,0.025503710856278925
Hai Phong,Vietnam,TC,2.2711481638115627
Willemstad,Curacao,TC,3.1880829502788686
Caracasbaai,Curacao,TC,4.0549431470886015
Ako,Japan,TC,2.8595053647494337
Porto Grande,Cape Verde,TC,0.7698035127599729
Plymouth,United Kingdom,TC,0.47460562951457086
Qingzhou,China,TC,1.154363279885543
Charlestown,Saint Kitts and Nevis,TC,1.9666958441364744
Guangdong Yangjiang Port,China,TC,3.844580058563332
Buchanan,Liberia,TC,0.002872945158174118
Monrovia,Liberia,TC,0.005455579245704108
Freetown,Sierra Leone,TC,0.01499757514544446
Ruwais Port,Qatar,TC,0.01643091296131253
Bissau,Guinea-Bissau,TC,0.04436118999577175
Nakhodka,Russia,TC,3.4328341901501873
Dakar,Senegal,TC,0.10245981127859743
Topolorampo,Mexico,TC,1.179401333136869
Vostochnyy,Russia,TC,3.4143285851260887
Beihai,China,TC,0.10077678356707263
Los Angeles,U.S.A.,TC,0.03451288609330539
El Jorf Lasfar,Morocco,TC,0.3442518438052924
Mariel,Cuba,TC,2.47677884410108
EL Segundo,U.S.A.,TC,0.17343755399192995
Ras Laffan,Qatar,TC,0.01598751779234677
Port Nador,Morocco,TC,0.18092897204692324
Port Esquivel,Jamaica,TC,3.613387928889797
Kingston,Jamaica,TC,3.7453561472871133
Falmouth,Jamaica,TC,3.833701838164163
Umm Said,Qatar,TC,0.05562490350043363
Safi,Morocco,TC,0.22075267760881534
Funchal,Portugal,TC,0.214387644517664
Chittagong,Bangladesh,TC,0.6637859861156478
Kampong Saom,Cambodia,TC,0.9242172393884742
Calcutta,India,TC,0.6503559949738883
Koper,Slovenia,TC,0.0011868020728323168
Trieste,Italy,TC,0.0005605817747817741
Kakinada Bay,India,TC,1.0904610144513707
Monfalcone,Italy,TC,0.0011677459536907407
Porto Di Lido-Venezia,Italy,TC,0.002504290797545217
"Wilmington, NC",U.S.A.,TC,1.5990620396315978
Porto Di Malamocco,Italy,TC,0.0024728415548510014
Charleston,U.S.A.,TC,1.8982378751379239
Porto Di Chioggia,Italy,TC,0.002466892604123257
Porto Di Corsini,Italy,TC,0.0012593838317750974
Ancona,Italy,TC,0.00023137703244807936
Portovecchio Di Piombino,Italy,TC,0.005023019811435713
Reykjavik,Iceland,TC,0.15110064796792255
Livorno,Italy,TC,0.0026246994774233316
Sunderland,United Kingdom,TC,0.22083760880095257
Olbia,Italy,TC,0.005001636684777296
Teesport,United Kingdom,TC,0.09337152756287162
Hakata,Japan,TC,0.6261182904726391
Porto Torres,Italy,TC,0.01251789381922053
Panama City,U.S.A.,TC,2.178495258997108
Bamdar-E Pars Terminal,Iran,TC,0.0009968326992324094
Saint-Malo,France,TC,0.3992431790200056
Las Palmas,Spain,TC,0.08660805012695612
Sakaide Ko,Japan,TC,3.6350948549973467
Nuevitas Bay,Cuba,TC,2.987080721967406
Rayong TPI Terminal,Thailand,TC,0.6268929056181144
Aberdeen,United Kingdom,TC,0.2364708537864039
Peterhead,United Kingdom,TC,0.22834903612954593
Gabes,Tunisia,TC,0.00011609234263809128
Map Ta Phut,Thailand,TC,0.5940188772952415
Come By Chance Harbor,Canada,TC,1.7759922713380498
Zhapu,China,TC,4.718118260421831
Baie Comeau,Canada,TC,0.0012349758099420758
Si Racha,Thailand,TC,0.5883210383008551
Niihama,Japan,TC,3.3779026873061624
Green Bay,U.S.A.,TC,0.006653213858186999
Menominee,U.S.A.,TC,0.006616757124464834
Wenzhou,China,TC,4.4522846620603085
Cueta,Spain,TC,0.32683533345385835
Haldia Port,India,TC,1.5005630088190993
Tangier-Mediterranean,Morocco,TC,0.09279644783518806
Lorient,France,TC,0.3985283894380889
Le Legue,France,TC,0.41715286982616484
Vishakhapatnam,India,TC,0.8826145669723251
Teluk Bayur,Indonesia,TC,0.05476403571230255
San Pedro,Cote d'Ivoire,TC,0.00024539399809201686
Norfolk,U.S.A.,TC,0.7758371618873989
Moroni,Comoros,TC,0.1503468964329939
Hankow,China,TC,3.043425129153746
Mohammedia,Morocco,TC,0.20441657177035208
Whangerei,New Zealand,TC,0.4830180312849273
Casablanca,Morocco,TC,0.11820702470468111
Newcastle,Australia,TC,0.09021722353328107
Nantong,China,TC,4.075239823156383
Nelson,New Zealand,TC,0.447118883273628
Shan T Ou,China,TC,3.576915043166603
Picton,New Zealand,TC,0.43978215160264145
Kwajalein,Marshall Islands,TC,1.1355867653230274
Marugame Ko,Japan,TC,2.8886235312740984
Abbot Point,Australia,TC,3.392090745143955
Aden,Yemen,TC,0.0530139008469924
Wewak Harbor,Papua New Guinea,TC,0.0010956869968321143
Al Ahmadi,Yemen,TC,0.030407418057365066
Banjul,Gambia,TC,0.1649691514803969
Jiddah,Saudi Arabia,TC,0.0005312809624947602
Sydney,Australia,TC,0.03864679800942244
Welshpool,Australia,TC,0.00013324758014575267
Malakal Harbor,Palau,TC,0.06177733558650768
Hong Kong,Hong Kong,TC,2.6573927736498493
Faradofay,Madagascar,TC,0.5765225852779139
Santa Cruz De La Palma,Spain,TC,0.3698735698453099
Cayo Moa Grande,Cuba,TC,4.221300319517793
Shui Dong,China,TC,3.859189721487482
Rio Bueno,Jamaica,TC,3.63517019174109
San Pedro De Macoris,Dominican Republic,TC,4.746732657627297
Lingkas,Indonesia,TC,0.37736518051341345
Andres (Andres LGN Terminal),Dominican Republic,TC,3.746498788561676
Santo Domingo,Dominican Republic,TC,4.567102926472243
Puerto De Haina,Dominican Republic,TC,4.6704320523551095
Rabigh,Saudi Arabia,TC,0.000355950405370636
Tanjung Sangata,Indonesia,TC,0.001086408659751408
Bontang LNG Terminal,Indonesia,TC,0.056994789962359106
Samarinda,Indonesia,TC,0.030922603880966505
Balikpapa,Indonesia,TC,0.01840048179203778
Kingstown,Saint Vincent and the Grenadines,TC,5.483173776338748
St. George's,Grenada,TC,4.578608666626388
Chiwan,China,TC,3.972024888183039
Merauke,Indonesia,TC,0.3082211847308787
Yangpu,China,TC,4.107671145368827
Road Harbor,British Virgin Islands,TC,3.4943598587400464
Ningbo,China,TC,3.826844676766896
King Fahd Port,Saudi Arabia,TC,0.0002689458144996982
Rade De Brest,France,TC,0.17825948283376514
Setubal,Portugal,TC,0.2899561112667006
Shibushi Wan,Japan,TC,3.360617935205749
Kuantan New Port,Malaysia,TC,0.07571377890007643
Djibouti,Djibouti,TC,0.011481351851816627
Weipa,Australia,TC,0.5062444078593199
Nagasaki,Japan,TC,1.3979584667453775
Kemaman Harbor,Malaysia,TC,0.08832911215864016
Khawr Fakkan,United Arab Emirates,TC,0.16488948997736608
Wakamatsu Ko,Japan,TC,5.013818946736439
Kirteh Oil Terminal,Malaysia,TC,0.14520745482351605
Portland Harbour,United Kingdom,TC,0.6468000249115016
Botany Bay,Australia,TC,0.2066601096244261
Cardiff,United Kingdom,TC,0.4642777927579428
Ipswich,United Kingdom,TC,0.3151196994818805
Liverpool,United Kingdom,TC,0.16371455697169893
Felixstow,United Kingdom,TC,0.31178376960611043
Manzanillo,Mexico,TC,1.629940914745311
Finnart Oil Terminal,United Kingdom,TC,0.2551325841677672
Great Yarmouth,United Kingdom,TC,0.17970445086428447
Funafuti Atoll,Tuvalu,TC,1.0409682071008874
Glasgow,United Kingdom,TC,0.23455562417643677
Johor,Malaysia,TC,0.035705166038418196
Singapore,Singapore,TC,0.0012632855171150266
Tanjung Pelepas,Malaysia,TC,0.026650151370188342
Otago,New Zealand,TC,0.23571720446237115
Victoria,Guinea,TC,0.032914355164552656
Mitsiwa Harbor,Eritrea,TC,0.0018260842744544674
Conakry,Guinea,TC,0.019931906602281748
Gorontalo,Indonesia,TC,0.15324184708663685
Puerto Princesa,Philippines,TC,2.6548338612524693
El Guamache,Venezuela,TC,3.564292432486562
Davao,Philippines,TC,2.349323249893047
Port Sudan,Sudan,TC,0.0003807338525226335
General Santos,Philippines,TC,2.182816872758445
Amamapare,Indonesia,TC,0.0019836372955474965
Tauranga,New Zealand,TC,0.48974119501687247
Pulau Pinang,Malaysia,TC,0.03502551106421911
Almeria,Spain,TC,0.31381815346083686
Moen,Micronesia,TC,0.08096580903370519
Kiribati,Kiribati,TC,0.005610806835132516
Wellington,New Zealand,TC,0.18160000051490993
Lumut,Malaysia,TC,0.0563887026781625
Port Klang,Malaysia,TC,0.0013380789614242333
Port Dickson,Malaysia,TC,0.053114143204227346
Gisborne,New Zealand,TC,0.4488492854944925
Gorgon LNG,Australia,TC,1.4629214345938073
Kao Hsiung,Taiwan,TC,6.520431441672022
Barranquilla,Colombia,TC,1.19508928191149
Kieta,Papua New Guinea,TC,0.597581489932782
Rangoon,Myanmar,TC,0.2677049053037796
Wakayama-Shimotsu Ko,Japan,TC,1.3801530729872784
Oro Bay,Papua New Guinea,TC,0.04558020108612968
Paradip,India,TC,0.8256335525843119
Swanport,U.S.A.,TC,0.0009411708153979151
Empire,U.S.A.,TC,0.0009174262023189473
San Diego,U.S.A.,TC,0.1960133448962239
Aomori Ko,Japan,TC,0.1255775765375346
Navlakhi,India,TC,0.5028599843627082
Buenaventura,Colombia,TC,0.05596062060273197
Ishikari Bay New Port,Japan,TC,0.5561142005273773
Kochi (Chochin),India,TC,0.23533502181138613
Otaru Ko,Japan,TC,0.05154413922685493
Acapulco,Mexico,TC,1.2107862164683947
Hakodate Ko,Japan,TC,0.1148720518477445
Muroran Ko,Japan,TC,0.06555410773661402
JSW Jaigad Port Limited,India,TC,0.12553188961826678
Tomakomai Ko,Japan,TC,0.06672617891955085
Montego Bay,Jamaica,TC,2.8997595691904987
Nepoui,New Caledonia,TC,1.5882122601479942
Voh,New Caledonia,TC,1.6246675767765175
Nacala,Mozambique,TC,1.100653532346826
Kanda,Japan,TC,0.5660576416953027
Port Bayside NB,Canada,TC,0.041566972791447415
Koolan,Australia,TC,2.2601534672612447
Port Adelaide,Australia,TC,0.007833820960235799
Port Pirie,Australia,TC,0.007649636601792735
Port Bonython,Australia,TC,0.01406156582296395
Port Lincoln,Australia,TC,0.016987681123550865
Thevenard,Australia,TC,0.029534696436215712
Port Everglades,U.S.A.,TC,3.3602770552673276
Bunbury,Australia,TC,0.3575492797865163
Mumbai (bonbay),India,TC,0.3861560309273877
Geelong,Australia,TC,0.01590544613590894
Baton Rouge,U.S.A.,TC,1.2413654743368376
Goose Bay,Canada,TC,0.04359792463773657
Marmagao,India,TC,0.22467948665888612
Homikawa,Japan,TC,2.509519120541234
New Plymouth,New Zealand,TC,0.7138161642493999
Napier,New Zealand,TC,0.7175279623413878
Toamasina,Madagascar,TC,2.8160064926133246
Bahai De La Habana,Cuba,TC,1.6283440889758949
Lautoka Harbor,Fiji,TC,3.102349885704481
Toliara,Madagascar,TC,3.441894692921055
Port Kembla,Australia,TC,0.3114675262238089
Kandla,India,TC,0.4839542019165156
Korsakov,Russia,TC,1.8444418239929314
Mina Jabal Ali,United Arab Emirates,TC,0.10971055986366854
Gresik,Indonesia,TC,0.456667803654387
Surabaya,Indonesia,TC,0.46110561640067843
Semarang,Indonesia,TC,0.38439718395703737
Pipavav Bandar,India,TC,0.3682356798006669
Sept Iles,Canada,TC,0.3907097788241243
Cirebon,Indonesia,TC,0.3701003864232049
Cilacap,Indonesia,TC,0.22183858681222735
Ormoc,Philippines,TC,4.85483712999814
Nghe Tinh,Vietnam,TC,3.6961286127191753
Pulau Baai,Indonesia,TC,0.2901341279618092
Canaport (St. John),Canada,TC,0.39736773798521446
Thunder Bay,Canada,TC,0.0002734718352672864
Naoetsu Ko,Japan,TC,2.6970364440863612
Rizhao,China,TC,0.7266768740480312
Lahad Datu,Malaysia,TC,0.0014475801970123704
LNG Tangguh,Indonesia,TC,0.05687841100943529
Argentia,Canada,TC,0.4926041886722802
Andoany,Madagascar,TC,0.5175853447320805
St John's,Canada,TC,1.1817579895203023
Geraldton,Australia,TC,0.953291696468826
Shanghai,China,TC,2.7674880749241653
Magdalla,India,TC,0.5527254103913866
Fukui Ko,Japan,TC,0.5641102495520247
St John,Canada,TC,1.114177753683282
Mundra,India,TC,0.7388375959115839
Balboa,Panama,TC,0.37991841150219946
Abu Zaby,United Arab Emirates,TC,0.09159477030442446
Tonghae,South Korea,TC,4.301619930556326
Kamarajar Port,India,TC,1.0587593482103979
Santa Maria,Colombia,TC,1.141374182776278
Puerto Nuevo,Colombia,TC,1.8631545918600039
Bahia De Las Minas,Panama,TC,0.7304141953672576
"Wilmington, DE",U.S.A.,TC,1.0550958754935476
Chiriqui Grande,Panama,TC,0.04825289723634282
Muhamamad Bin Qasim,Pakistan,TC,0.5832480295347502
Karachi,Pakistan,TC,0.42688438054436995
Bandar Khomeyni,Iran,TC,0.0005767855835449031
Canaveral Harbor,U.S.A.,TC,2.6747472771790153
Port of Duqm,Oman,TC,0.5033296545293818
Brunswick,U.S.A.,TC,1.852334468640528
Basseterre,Saint Kitts and Nevis,TC,4.78770182644046
Mina Raysut,Oman,TC,0.2942638235199783
Sikka,India,TC,0.730724465127834
Georgetown,Cayman Islands,TC,1.2572075679772157
Weihai,China,TC,2.710816455837064
Portland,Australia,TC,0.029017862789603794
Nuku Alofa,Tonga,TC,2.7487433363708496
Odda,Norway,TC,0.13857171451175554
Alger,Algeria,TC,0.001286972415761177
Bejaia,Algeria,TC,0.013639460843280823
Sauda,Norway,TC,0.07681264031141034
Djen-Djen,Algeria,TC,0.012974984087644782
Port Methanier,Algeria,TC,0.012644139997204573
Banzart,Tunisia,TC,0.0002571546737142161
Tunis,Tunisia,TC,0.0005014734934668807
Sousse,Tunisia,TC,0.00024068429237303606
Skhira,Tunisia,TC,0.0004927542508695573
Tananger,Norway,TC,0.07899434431499917
Santa Cruz De Tenerife,Spain,TC,0.21766825633043646
Stavanger,Norway,TC,0.07986319279768937
Flekkefjorden,Norway,TC,0.07422976912640061
Kristiansand,Norway,TC,0.07129320484927211
Agadir,Morocco,TC,0.14132956761250354
Mazatlan,Mexico,TC,1.1226463410700869
Baie De Kouaoua,New Caledonia,TC,4.055600499450375
Akita-Funakawa Ko,Japan,TC,1.3207294610869509
Baie Ugue,New Caledonia,TC,1.4387343693354582
New Mangalore,India,TC,0.34177942198930295
Stura,Norway,TC,0.1423970199453261
Mongstad,Norway,TC,0.07856240990199582
Port Vale Knights,Cape Verde,TC,0.788870466780375
Porto Da Praia,Cape Verde,TC,0.6701415498209067
Sete,France,TC,0.031637799752340795
Port Saint Louis Du Rhone,France,TC,0.0545825969853945
Chi-Lung,Taiwan,TC,3.792802897055039
Fos,France,TC,0.055147821563432654
Port-De-Bouc,France,TC,0.054611000348496155
Marseille,France,TC,0.028394004978201964
Nice,France,TC,0.014105269065829394
Sarroch Oil Terminal,Italy,TC,0.00128782760627946
Cagliari,Italy,TC,0.0012896018614108314
Port D' Ajaccio,France,TC,0.012684561668647109
Tuticorin,India,TC,0.36279352835630224
Krishnapatnam Port,India,TC,1.1642458282509576
Genova,Italy,TC,0.00016826951200316794
La Spezia,Italy,TC,0.0063997900243997425
Fang-Cheng,China,TC,2.385306883462327
Lerwick,United Kingdom,TC,0.30820357397815357
Immingham,United Kingdom,TC,0.2051051379466036
Kingston Upon Hull,United Kingdom,TC,0.2004867869248638
Floro,Norway,TC,0.07605014476961952
Grimsby,United Kingdom,TC,0.20308794787794424
Paarden Baai - (Orangestad),Aruba,TC,3.8130760059262374
Sal Rei,Cape Verde,TC,0.6571374529698932
Savonia,Italy,TC,0.013312339562093507
Lianyungang,China,TC,3.701574405671983
Colombo,Sri Lanka,TC,0.3419630738826698
Thanh Ho Chi Minh,Vietnam,TC,0.4625707387892438
Toronto,Canada,TC,0.156430013008693
Montreal,Canada,TC,0.08401575721700748
Trois Rivieres,Canada,TC,0.3773449259956866
Georgetown,Guyana,TC,0.9219384585931524
Warren Point,Ireland,TC,0.6996184972936749
Waterford,Ireland,TC,0.4604401381696795
Saldanha Bay,South Africa,TC,0.005422195114022119
Cape Town,South Africa,TC,0.00027014645049611304
Boston,U.S.A.,TC,0.45870679744581755
Tha Thong,Thailand,TC,0.019253485185575077
Providence,U.S.A.,TC,1.1988608751466976
Port Elizabeth,South Africa,TC,0.06658561964397969
Bridgeport,U.S.A.,TC,1.0165631060705027
New York-New Jersey,U.S.A.,TC,1.2300241864230401
Philadelphia,U.S.A.,TC,1.089767824823897
East London,South Africa,TC,0.10815500698421739
Longyan Port,China,TC,2.5278783357486923
Civitavecchia,Italy,TC,0.0012318974021510642
Baltimore,U.S.A.,TC,0.46577611233944316
Sint Nicolaas Baai,Aruba,TC,3.756057449960174
Clarkson,Canada,TC,0.29482811546809734
Kimbe,Papua New Guinea,TC,0.30082641785159087
Cherry Point,Canada,TC,0.0006523107101261984
Grangemouth,United Kingdom,TC,0.2453718163931512
Rota,Northern Mariana Islands,TC,6.132146109937429
Magam Ruhunupura Mahinda Rajapaksa Port,Sri Lanka,TC,0.21237343088773655
Rosarito,Mexico,TC,0.3271803807117821
Nicholls Town,Bahamas,TC,0.7471708977999317
Tsuruga Ko,Japan,TC,0.5926404262885651
Gomen,New Caledonia,TC,1.4017609534984106
Paagoumene,New Caledonia,TC,1.4207306647969395
Brighton,Trinidad and Tobago,TC,3.5089604217488315
Ensenada,Mexico,TC,0.2228354237028994
Puerto De Bilbao,Spain,TC,0.23369378768209442
Santander,Spain,TC,0.22450445106149466
Zhanjiang,China,TC,2.7956872744945884
Marin,Spain,TC,0.42265456737782436
Vigo,Spain,TC,0.4422777542326841
Puerto Quetzal,Guatemala,TC,0.6469731377539791
Clifton Pier,Bahamas,TC,1.806454697280389
Nassau,Bahamas,TC,2.761022289969358
Mongla,Bangladesh,TC,1.3140505910022109
Djupivogur,Iceland,TC,0.00036932090301380373
Tinian,Northern Mariana Islands,TC,7.143543537670251
Port-La-Nouvelle,France,TC,0.07377550032991503
Hilo,U.S.A.,TC,0.8439559537847752
Barcelona,Spain,TC,0.002926255669474685
Port Angeles,Canada,TC,0.0010309475801847082
Qui Nhon,Vietnam,TC,4.246787380590222
Shimizu Ko,Japan,TC,2.952997418959826
Arhus,Denmark,TC,0.028461968270665983
Anacortes,Canada,TC,0.0003330353303721116
Tagonoura Ko,Japan,TC,0.5783368175656267
Majuro Atoll,Marshall Islands,TC,0.5691252956142667
Alborg,Denmark,TC,0.029283573810121994
Esbjerg,Denmark,TC,0.06873176094060478
Sassnitz,Germany,TC,0.012903870944452792
Rostock,Germany,TC,0.00022404087920820283
New Westminster,Canada,TC,0.0005470127979411491
Wismar,Germany,TC,0.02621082740473473
Lubeck-Travemunde,Germany,TC,0.02720528809276374
Hamburg,Germany,TC,0.0006342481080708942
Cuxhaven,Germany,TC,0.030601955319177594
